id_venta,fecha,unidades,importe,canal,ciudad_x,cod_postal,municipio_id,id_hash,ciudad_y,cp_trunc,decada_nacimiento
504,2025-01-09,10,251.48,tienda,Sevilla,41001,410,d48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48538d697cb33b6ada3f1e85db,Sevilla,410,1980s
505,2025-01-14,9,94.45,web,Murcia,30007,300,eb624dbe56eb6620ae62080c10a273cab73ae8eca98ab17b731446a31c79393a,Murcia,300,1990s
506,2025-03-01,7,288.23,tienda,Valladolid,47002,470,86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef,Valladolid,470,2000s
507,2025-01-27,5,193.45,web,Murcia,30002,300,4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,Murcia,300,1960s
508,2025-02-05,10,141.33,tienda,Zaragoza,50007,500,69f59c273b6e669ac32a6dd5e1b2cb63333d8b004f9696447aee2d422ce63763,Zaragoza,500,1960s
509,2025-01-12,5,250.52,app,Valencia,46023,460,454f63ac30c8322997ef025edff6abd23e0dbe7b8a3d5126a894e4a168c1b59b,Valencia,460,2000s
510,2025-01-03,5,247.73,app,Málaga,29004,290,d6e5a20b30f87216b2c758f5e7a23c437dbc3dfa1ccb177c474de152bb0ef731,Málaga,290,1980s
511,2025-02-01,8,169.99,tienda,Murcia,30002,300,0fecf9247f3ddc84db8a804fa3065c013baf6b7c2458c2ba2bf56c2e1d42ddd4,Murcia,300,1980s
512,2025-02-20,5,5.72,web,Murcia,30002,300,8527a891e224136950ff32ca212b45bc93f69fbb801c3b1ebedac52775f99e61,Murcia,300,1960s
513,2025-01-08,5,197.87,web,Madrid,28011,280,14063697603e22d600d336bee6cff12c8be93509ce84a0642918d89b2aef1753,Madrid,280,1980s
514,2025-02-01,4,272.5,tienda,Málaga,29004,290,8241649609f88ccd2a0a5b233a07a538ec313ff6adf695aa44a969dbca39f67d,Málaga,290,1970s
515,2025-02-18,2,86.78,app,Madrid,28003,280,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,Madrid,280,1990s
516,2025-02-07,7,146.74,web,Bilbao,48001,480,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Bilbao,480,1980s
517,2025-02-14,6,246.39,app,Sevilla,41001,410,82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4,Sevilla,410,1990s
518,2025-01-02,3,254.36,app,Málaga,29001,290,9cfd3c755be26b4e1645918e2a64a26e3d851ede421e0b257f783b443bc443d1,Málaga,290,1970s
519,2025-01-10,3,99.31,web,Bilbao,48002,480,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4,Bilbao,480,1960s
520,2025-01-04,7,85.44,app,Sevilla,41005,410,44c8031cb036a7350d8b9b8603af662a4b9cdbd2f96e8d5de5af435c9c35da69,Sevilla,410,1980s
521,2025-01-04,9,90.51,app,Sevilla,41002,410,b8aed072d29403ece56ae9641638ddd50d420f950bde0eefc092ee8879554141,Sevilla,410,1980s
522,2025-02-02,3,62.18,tienda,Valencia,46023,460,d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103,Valencia,460,1980s
523,2025-02-04,6,100.17,app,Murcia,30002,300,434c9b5ae514646bbd91b50032ca579efec8f22bf0b4aac12e65997c418e0dd6,Murcia,300,1970s
524,2025-01-18,6,207.21,tienda,Málaga,29004,290,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,Málaga,290,2000s
525,2025-02-07,3,108.73,tienda,Madrid,28011,280,718127812c05853f0bec61582a4a3840b1c844fe11fe1a004b5b7eb8b8b59846,Madrid,280,1980s
526,2025-02-03,8,88.02,web,Valladolid,47001,470,7f2253d7e228b22a08bda1f09c516f6fead81df6536eb02fa991a34bb38d9be8,Valladolid,470,1970s
527,2025-02-28,2,273.68,tienda,Valladolid,47010,470,dac53c17c250fd4d4d81eaf6d88435676dac1f3f3896441e277af839bf50ed8a,Valladolid,470,1960s
528,2025-02-02,4,70.23,app,Sevilla,41002,410,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,Sevilla,410,1970s
529,2025-02-24,9,161.97,app,Murcia,30002,300,d8d1790737d57ac4fe91a2c0a28087c0a97c81f5dc6b19d5e4aec20c08bb95ae,Murcia,300,1980s
530,2025-01-27,2,140.84,tienda,Sevilla,41002,410,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c,Sevilla,410,1990s
531,2025-03-01,6,10.13,web,Bilbao,48003,480,a21855da08cb102d1d217c53dc5824a3a795c1c1a44e971bf01ab9da3a2acbbf,Bilbao,480,1990s
532,2025-01-09,10,246.03,app,Bilbao,48001,480,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Bilbao,480,1980s
533,2025-01-12,1,214.42,app,Valencia,46001,460,cba28b89eb859497f544956d64cf2ecf29b76fe2ef7175b33ea59e64293a4461,Valencia,460,1990s
534,2025-01-15,3,42.97,app,Valencia,46023,460,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,Valencia,460,2000s
535,2025-01-20,3,41.98,tienda,Bilbao,48001,480,2ac878b0e2180616993b4b6aa71e61166fdc86c28d47e359d0ee537eb11d46d3,Bilbao,480,1980s
536,2025-02-14,2,230.09,tienda,Bilbao,48002,480,5966abd0cbfc86f98a186531b2b4ee5f6e910120ce13222f98207203dfc9a9a2,Bilbao,480,1960s
537,2025-02-19,7,147.86,tienda,Valladolid,47001,470,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,Valladolid,470,1980s
538,2025-01-07,9,14.67,app,Valladolid,47001,470,16dc368a89b428b2485484313ba67a3912ca03f2b2b42429174a4f8b3dc84e44,Valladolid,470,1980s
539,2025-01-31,5,40.08,tienda,Sevilla,41002,410,eb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f94962ceaec1ed8af21f5a50f,Sevilla,410,1990s
540,2025-01-20,2,201.94,tienda,Valladolid,47002,470,86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef,Valladolid,470,2000s
541,2025-02-07,3,270.85,app,Valladolid,47001,470,482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c,Valladolid,470,1990s
542,2025-01-02,5,31.78,app,Valencia,46002,460,7b69759630f869f2723875f873935fed29d2d12b10ef763c1c33b8e0004cb405,Valencia,460,1990s
543,2025-01-23,9,52.36,app,Madrid,28003,280,3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,Madrid,280,1970s
544,2025-02-02,2,173.22,app,Valladolid,47001,470,6affdae3b3c1aa6aa7689e9b6a7b3225a636aa1ac0025f490cca1285ceaf1487,Valladolid,470,1980s
545,2025-02-03,4,69.01,web,Valladolid,47010,470,2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,Valladolid,470,1990s
546,2025-02-27,1,227.44,app,Bilbao,48001,480,8b940be7fb78aaa6b6567dd7a3987996947460df1c668e698eb92ca77e425349,Bilbao,480,2000s
547,2025-03-01,9,68.13,app,Madrid,28012,280,031b4af5197ec30a926f48cf40e11a7dbc470048a21e4003b7a3c07c5dab1baa,Madrid,280,1980s
548,2025-01-24,3,210.95,web,Sevilla,41001,410,82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4,Sevilla,410,1990s
549,2025-01-12,7,251.25,web,Bilbao,48003,480,02d20bbd7e394ad5999a4cebabac9619732c343a4cac99470c03e23ba2bdc2bc,Bilbao,480,1960s
550,2025-02-02,2,72.13,web,Bilbao,48003,480,9bdb2af6799204a299c603994b8e400e4b1fd625efdb74066cc869fee42c9df3,Bilbao,480,1980s
551,2025-01-30,3,37.54,web,Valladolid,47010,470,a68b412c4282555f15546cf6e1fc42893b7e07f271557ceb021821098dd66c1b,Valladolid,470,1980s
552,2025-02-15,1,90.04,tienda,Valladolid,47002,470,61a229bae1e90331edd986b6bbbe617f7035de88a5bf7c018c3add6c762a6e8d,Valladolid,470,2000s
553,2025-02-01,5,39.14,web,Sevilla,41001,410,80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,Sevilla,410,1960s
554,2025-02-13,8,292.97,tienda,Zaragoza,50001,500,a512db2741cd20693e4b16f19891e72b9ff12cead72761fc5e92d2aaf34740c1,Zaragoza,500,2000s
555,2025-01-27,7,90.72,tienda,Valencia,46023,460,1e68ed4e3d58a51096a7feea3947f40debf1fd9246ec977eb62ab93c81823ad9,Valencia,460,1970s
556,2025-02-27,8,253.11,app,Murcia,30002,300,76a50887d8f1c2e9301755428990ad81479ee21c25b43215cf524541e0503269,Murcia,300,1970s
557,2025-01-12,8,8.77,app,Bilbao,48003,480,7045d16ae7f043ec25774a0a85d6f479e5bb019e9c5a1584bc76736d116b8f33,Bilbao,480,1980s
558,2025-01-26,2,134.23,tienda,Bilbao,48003,480,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,Bilbao,480,1990s
559,2025-01-26,10,123.18,tienda,Murcia,30007,300,eb624dbe56eb6620ae62080c10a273cab73ae8eca98ab17b731446a31c79393a,Murcia,300,1990s
560,2025-01-05,4,112.29,web,Bilbao,48002,480,bdd2d3af3a5a1213497d4f1f7bfcda898274fe9cb5401bbc0190885664708fc2,Bilbao,480,1960s
561,2025-02-08,7,253.99,tienda,Valencia,46023,460,454f63ac30c8322997ef025edff6abd23e0dbe7b8a3d5126a894e4a168c1b59b,Valencia,460,2000s
562,2025-02-23,8,130.29,web,Valencia,46002,460,2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,Valencia,460,1980s
563,2025-02-07,7,85.53,web,Valencia,46002,460,76ebdb6d45c61ca12e622118cc90939ade672adf7890aa2b246405d4884dd75a,Valencia,460,2000s
564,2025-02-12,7,182.93,web,Sevilla,41001,410,82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4,Sevilla,410,1990s
565,2025-01-18,8,48.48,tienda,Madrid,28012,280,9e6a72557ada15d02001f024f43f06edc4a31437e0e1bb3eeac36ca2d0c4fda7,Madrid,280,1980s
566,2025-01-17,4,149.36,app,Madrid,28002,280,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,Madrid,280,2000s
567,2025-01-02,1,34.38,tienda,Málaga,29004,290,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4,Málaga,290,1970s
568,2025-02-13,3,12.89,web,Murcia,30001,300,51e8ea280b44e16934d4d611901f3d3afc41789840acdff81942c2f65009cd52,Murcia,300,1970s
569,2025-01-10,10,94.31,tienda,Sevilla,41001,410,80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,Sevilla,410,1960s
570,2025-02-12,8,226.72,web,Valencia,46023,460,d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103,Valencia,460,1980s
571,2025-01-19,8,200.32,app,Málaga,29001,290,5ef6fdf32513aa7cd11f72beccf132b9224d33f271471fff402742887a171edf,Málaga,290,1990s
572,2025-02-04,9,106.37,app,Bilbao,48002,480,5d389f5e2e34c6b0bad96581c22cee0be36dcf627cd73af4d4cccacd9ef40cc3,Bilbao,480,1980s
573,2025-02-18,7,14.32,tienda,Valladolid,47001,470,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,Valladolid,470,1980s
574,2025-01-29,7,97.79,web,Murcia,30007,300,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,Murcia,300,1970s
575,2025-01-03,9,14.69,app,Valencia,46002,460,9a049b03f6fc40bfcf2f136320359257ed4af8513f71aa6fef47f17059bbae23,Valencia,460,1990s
576,2025-02-26,8,213.29,web,Murcia,30002,300,0fecf9247f3ddc84db8a804fa3065c013baf6b7c2458c2ba2bf56c2e1d42ddd4,Murcia,300,1980s
577,2025-01-20,8,216.14,tienda,Málaga,29004,290,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4,Málaga,290,1970s
578,2025-02-13,9,149.71,app,Valladolid,47002,470,6db6eb4af1e18ab81d3878e44672185d60ca8c988c9e2f7783de220735534c33,Valladolid,470,1970s
579,2025-02-06,9,143.6,tienda,Sevilla,41005,410,27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5,Sevilla,410,1990s
580,2025-01-04,8,120.46,app,Valencia,46001,460,39bb88f40d3aa2b2fe9dea67be27c74765db0ebb3ff3cf8fb779af6319fa2045,Valencia,460,1990s
581,2025-02-09,5,204.56,web,Bilbao,48003,480,7559ca4a957c8c82ba04781cd66a68d6022229fca0e8e88d8e487c96ee4446d0,Bilbao,480,1990s
582,2025-01-02,3,179.19,web,Murcia,30002,300,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b,Murcia,300,1970s
583,2025-02-21,1,223.91,app,Madrid,28003,280,3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,Madrid,280,1970s
584,2025-01-25,6,33.72,web,Valladolid,47010,470,dac53c17c250fd4d4d81eaf6d88435676dac1f3f3896441e277af839bf50ed8a,Valladolid,470,1960s
585,2025-01-23,4,21.65,tienda,Sevilla,41001,410,093434a3ee9e0a010bb2c2aae06c2614dd24894062a1caf26718a01e175569b8,Sevilla,410,1990s
586,2025-02-11,2,97.07,app,Valencia,46002,460,89aa1e580023722db67646e8149eb246c748e180e34a1cf679ab0b41a416d904,Valencia,460,1960s
587,2025-02-25,6,94.95,tienda,Valladolid,47002,470,86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef,Valladolid,470,2000s
588,2025-02-04,8,101.2,app,Valladolid,47010,470,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,Valladolid,470,1970s
589,2025-02-06,7,156.85,web,Valencia,46021,460,16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Valencia,460,1970s
590,2025-02-14,1,143.56,web,Valladolid,47010,470,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,Valladolid,470,1970s
591,2025-02-06,10,120.14,tienda,Bilbao,48003,480,7559ca4a957c8c82ba04781cd66a68d6022229fca0e8e88d8e487c96ee4446d0,Bilbao,480,1990s
592,2025-01-07,4,208.8,web,Murcia,30002,300,c75d3f1f5bcd6914d0331ce5ec17c0db8f2070a2d4285f8e3ff11c6ca19168ff,Murcia,300,1990s
593,2025-02-02,6,244.38,tienda,Murcia,30002,300,9556b82499cc0aaf86aee7f0d253e17c61b7ef73d48a295f37d98f08b04ffa7f,Murcia,300,1970s
594,2025-01-24,4,290.98,web,Zaragoza,50001,500,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,Zaragoza,500,2000s
595,2025-02-23,4,255.85,web,Bilbao,48001,480,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9,Bilbao,480,1990s
596,2025-01-04,10,92.71,web,Málaga,29002,290,36ebe205bcdfc499a25e6923f4450fa8d48196ceb4fa0ce077d9d8ec4a36926d,Málaga,290,1960s
597,2025-02-09,2,224.15,app,Bilbao,48003,480,e5b861a6d8a966dfca7e7341cd3eb6be9901688d547a72ebed0b1f5e14f3d08d,Bilbao,480,1970s
598,2025-01-07,5,179.6,tienda,Valencia,46001,460,4c15f47afe7f817fd559e12ddbc276f4930c5822f2049088d6f6605bec7cea56,Valencia,460,1960s
599,2025-02-21,7,161.66,tienda,Sevilla,41010,410,33512007840ced1bb0aab68f47cb5f702abd494a15f26bcbe26a1e47af03d841,Sevilla,410,2000s
600,2025-02-20,5,27.62,app,Zaragoza,50002,500,01d54579da446ae1e75cda808cd188438834fa6249b151269db0f9123c9ddc61,Zaragoza,500,1970s
601,2025-01-28,6,200.72,tienda,Zaragoza,50001,500,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,Zaragoza,500,2000s
602,2025-01-26,9,79.12,web,Sevilla,41001,410,d48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48538d697cb33b6ada3f1e85db,Sevilla,410,1980s
603,2025-01-12,9,264.86,tienda,Murcia,30007,300,71a1c003a2b855d85582c8f6c7648c49d3fe836408a7e1b5d9b222448acb3c1b,Murcia,300,1970s
604,2025-02-01,8,67.82,web,Valladolid,47002,470,a0f8b2c4cb1ac82abdb37f0fe5203b97be556c4468c83bba18684d620fd8eaf9,Valladolid,470,2000s
605,2025-02-21,7,186.25,app,Madrid,28003,280,303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022,Madrid,280,1970s
606,2025-02-03,8,64.19,tienda,Sevilla,41002,410,eb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f94962ceaec1ed8af21f5a50f,Sevilla,410,1990s
607,2025-01-10,5,225.2,web,Valladolid,47001,470,6affdae3b3c1aa6aa7689e9b6a7b3225a636aa1ac0025f490cca1285ceaf1487,Valladolid,470,1980s
608,2025-01-21,2,258.75,app,Sevilla,41001,410,093434a3ee9e0a010bb2c2aae06c2614dd24894062a1caf26718a01e175569b8,Sevilla,410,1990s
609,2025-02-24,5,126.67,app,Sevilla,41001,410,1253e9373e781b7500266caa55150e08e210bc8cd8cc70d89985e3600155e860,Sevilla,410,1960s
610,2025-01-17,4,207.62,web,Murcia,30002,300,bbb965ab0c80d6538cf2184babad2a564a010376712012bd07b0af92dcd3097d,Murcia,300,1970s
611,2025-01-08,1,49.24,tienda,Valladolid,47002,470,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Valladolid,470,1990s
612,2025-01-30,7,148.19,web,Valencia,46001,460,ff2ccb6ba423d356bd549ed4bfb76e96976a0dcde05a09996a1cdb9f83422ec4,Valencia,460,2000s
613,2025-01-13,3,52.01,tienda,Zaragoza,50002,500,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767,Zaragoza,500,1990s
614,2025-02-20,9,242.04,tienda,Zaragoza,50001,500,d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440,Zaragoza,500,1990s
615,2025-02-16,1,148.32,tienda,Valladolid,47002,470,785f3ec7eb32f30b90cd0fcf3657d388b5ff4297f2f9716ff66e9b69c05ddd09,Valladolid,470,1980s
616,2025-01-21,2,182.47,web,Bilbao,48003,480,44cb730c420480a0477b505ae68af508fb90f96cf0ec54c6ad16949dd427f13a,Bilbao,480,1970s
617,2025-02-12,2,198.94,web,Málaga,29010,290,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,Málaga,290,1990s
618,2025-01-16,9,38.02,tienda,Bilbao,48003,480,8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede,Bilbao,480,1990s
619,2025-02-12,9,249.55,web,Málaga,29010,290,8b496bf96bbcc9e5ac11c068b6cfb00c32f9d163bb8a3d5af107217499de997a,Málaga,290,1990s
620,2025-02-26,10,31.62,tienda,Murcia,30002,300,9556b82499cc0aaf86aee7f0d253e17c61b7ef73d48a295f37d98f08b04ffa7f,Murcia,300,1970s
621,2025-01-22,7,250.54,app,Bilbao,48001,480,bb668ca95563216088b98a62557fa1e26802563f3919ac78ae30533bb9ed422c,Bilbao,480,1980s
622,2025-03-01,3,129.75,tienda,Valencia,46002,460,89aa1e580023722db67646e8149eb246c748e180e34a1cf679ab0b41a416d904,Valencia,460,1960s
623,2025-01-14,8,291.13,web,Zaragoza,50007,500,69f59c273b6e669ac32a6dd5e1b2cb63333d8b004f9696447aee2d422ce63763,Zaragoza,500,1960s
624,2025-02-25,8,178.9,app,Madrid,28012,280,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,Madrid,280,1980s
625,2025-02-14,6,284.87,app,Zaragoza,50007,500,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,Zaragoza,500,1980s
626,2025-01-31,5,206.41,tienda,Valencia,46021,460,16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Valencia,460,1970s
627,2025-01-31,5,216.12,tienda,Bilbao,48001,480,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Bilbao,480,1980s
628,2025-02-23,1,223.14,app,Sevilla,41002,410,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a,Sevilla,410,2000s
629,2025-01-17,5,168.05,app,Valladolid,47002,470,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Valladolid,470,1990s
630,2025-02-27,2,244.61,app,Bilbao,48001,480,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Bilbao,480,1980s
631,2025-02-24,1,135.51,web,Madrid,28011,280,1be00341082e25c4e251ca6713e767f7131a2823b0052caf9c9b006ec512f6cb,Madrid,280,1990s
632,2025-01-20,4,31.62,web,Madrid,28012,280,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,Madrid,280,1980s
633,2025-02-25,8,267.62,app,Madrid,28011,280,9537f32ec7599e1ae953af6c9f929fe747ff9dadf79a9beff1f304c550173011,Madrid,280,2000s
634,2025-02-26,7,244.61,tienda,Madrid,28001,280,3d3286f7cd19074f04e514b0c6c237e757513fb32820698b790e1dec801d947a,Madrid,280,2000s
635,2025-02-25,8,28.63,web,Zaragoza,50001,500,2c7d5490e6050836f8f2f0d496b1c8d6a38d4ffac2b898e6e77751bdcd20ebf5,Zaragoza,500,2000s
636,2025-03-01,7,253.14,tienda,Valencia,46001,460,fa2b7af0a811b9acde602aacb78e3638e8506dfead5fe6c3425b10b526f94bdd,Valencia,460,1970s
637,2025-02-14,2,81.99,web,Murcia,30002,300,bbb965ab0c80d6538cf2184babad2a564a010376712012bd07b0af92dcd3097d,Murcia,300,1970s
638,2025-02-08,9,220.12,app,Zaragoza,50001,500,0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678,Zaragoza,500,1960s
639,2025-01-30,1,210.09,app,Sevilla,41001,410,80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,Sevilla,410,1960s
640,2025-02-10,3,135.8,tienda,Valladolid,47010,470,ad48ff99415b2f007dc35b7eb553fd1eb35ebfa2f2f308acd9488eeb86f71fa8,Valladolid,470,1990s
641,2025-01-13,6,190.35,app,Málaga,29001,290,5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9e1d6348caea83c06353c3f39,Málaga,290,1960s
642,2025-01-08,9,51.56,app,Bilbao,48003,480,44cb730c420480a0477b505ae68af508fb90f96cf0ec54c6ad16949dd427f13a,Bilbao,480,1970s
643,2025-02-24,7,180.23,web,Zaragoza,50007,500,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,Zaragoza,500,1990s
644,2025-01-31,3,262.68,web,Bilbao,48002,480,835d5e8314340ab852a2f979ab4cd53e994dbe38366afb6eed84fe4957b980c8,Bilbao,480,1960s
645,2025-02-13,6,179.94,web,Murcia,30001,300,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,Murcia,300,2000s
646,2025-01-06,3,127.28,web,Málaga,29002,290,37834f2f25762f23e1f74a531cbe445db73d6765ebe60878a7dfbecd7d4af6e1,Málaga,290,1970s
647,2025-02-23,4,265.88,tienda,Bilbao,48003,480,7559ca4a957c8c82ba04781cd66a68d6022229fca0e8e88d8e487c96ee4446d0,Bilbao,480,1990s
648,2025-03-01,10,169.77,app,Málaga,29002,290,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,Málaga,290,1970s
649,2025-02-28,8,31.25,tienda,Valladolid,47010,470,85daaf6f7055cd5736287faed9603d712920092c4f8fd0097ec3b650bf27530e,Valladolid,470,1990s
650,2025-02-14,1,256.29,web,Valencia,46021,460,13671077b66a29874a2578b5240319092ef2a1043228e433e9b006b5e53e7513,Valencia,460,1990s
651,2025-02-08,2,81.75,web,Sevilla,41002,410,36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,Sevilla,410,1970s
652,2025-02-06,9,39.62,web,Bilbao,48001,480,8b940be7fb78aaa6b6567dd7a3987996947460df1c668e698eb92ca77e425349,Bilbao,480,2000s
653,2025-02-22,2,203.71,tienda,Murcia,30007,300,c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426,Murcia,300,1960s
654,2025-01-13,5,284.09,web,Sevilla,41001,410,1253e9373e781b7500266caa55150e08e210bc8cd8cc70d89985e3600155e860,Sevilla,410,1960s
655,2025-01-25,4,43.41,app,Valencia,46001,460,9512d95d00d61bdec03d2b99d6ecc455ee5644ae52d10e7c4a61c93062dc97a3,Valencia,460,2000s
656,2025-02-22,4,88.48,web,Murcia,30007,300,f6e0a1e2ac41945a9aa7ff8a8aaa0cebc12a3bcc981a929ad5cf810a090e11ae,Murcia,300,1990s
657,2025-01-27,1,238.78,web,Valladolid,47010,470,6e4001871c0cf27c7634ef1dc478408f642410fd3a444e2a88e301f5c4a35a4d,Valladolid,470,2000s
658,2025-01-16,4,187.22,web,Valencia,46021,460,13671077b66a29874a2578b5240319092ef2a1043228e433e9b006b5e53e7513,Valencia,460,1990s
659,2025-02-13,2,195.93,tienda,Málaga,29010,290,308831041ea4863c3f87d222c31f759411898c874a9006b4bd6c745858b8f3bd,Málaga,290,1960s
660,2025-01-09,7,262.08,app,Sevilla,41001,410,749fc650cacb0f06547520d53c31505c8156e0a3be07073eddb2ef3ad9e383ba,Sevilla,410,1990s
661,2025-02-15,7,118.13,app,Valencia,46023,460,0fd42b3f73c448b34940b339f87d07adf116b05c0227aad72e8f0ee90533e699,Valencia,460,1990s
662,2025-01-05,1,33.11,tienda,Murcia,30001,300,dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6,Murcia,300,1980s
663,2025-03-01,6,74.28,app,Zaragoza,50002,500,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,Zaragoza,500,1960s
664,2025-01-01,10,79.83,web,Zaragoza,50001,500,c2356069e9d1e79ca924378153cfbbfb4d4416b1f99d41a2940bfdb66c5319db,Zaragoza,500,1960s
665,2025-01-26,3,203.02,app,Málaga,29004,290,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,Málaga,290,2000s
666,2025-02-07,3,57.91,app,Valladolid,47002,470,785f3ec7eb32f30b90cd0fcf3657d388b5ff4297f2f9716ff66e9b69c05ddd09,Valladolid,470,1980s
667,2025-03-01,8,105.06,tienda,Murcia,30007,300,e7866fdc6672f827c76f6124ca3eeaff44aff8b7caf4ee1469b2ab887e7e7875,Murcia,300,1990s
668,2025-01-21,7,214.53,tienda,Zaragoza,50002,500,25fc0e7096fc653718202dc30b0c580b8ab87eac11a700cba03a7c021bc35b0c,Zaragoza,500,1980s
669,2025-01-08,3,97.41,web,Bilbao,48002,480,5d389f5e2e34c6b0bad96581c22cee0be36dcf627cd73af4d4cccacd9ef40cc3,Bilbao,480,1980s
670,2025-02-17,7,111.37,web,Sevilla,41001,410,5ec1a0c99d428601ce42b407ae9c675e0836a8ba591c8ca6e2a2cf5563d97ff0,Sevilla,410,1990s
