id,nombre,altura,peso,experiencia_base,es_predeterminado,tipos,habilidades,hp,ataque,defensa,ataque_especial,defensa_especial,velocidad,stat_total,url_sprite,url_imagen_oficial,proporcion_peso_altura,stats_equilibrados,es_dual_tipo,cantidad_habilidades,generacion
970,Glimmora,1.5,45.0,184.0,True,"Rock,Poison","Toxic-debris,Corrosion",83,55,90,130,81,86,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png,28.125,76.0,1,2,
971,Greavard,0.6,35.0,58.0,True,Ghost,"Pickup,Fluffy",50,61,60,30,55,34,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png,50.0,57.0,0,2,
972,Houndstone,2.0,15.0,171.0,True,Ghost,"Sand-rush,Fluffy",72,101,100,50,97,68,488,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png,7.142857142857142,91.0,0,2,
973,Flamigo,1.6,37.0,175.0,True,"Flying,Fighting","Scrappy,Tangled-feet,Costar",82,115,74,75,64,90,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png,21.76470588235294,90.33333333333333,1,3,
974,Cetoddle,1.2,45.0,67.0,True,Ice,"Thick-fat,Snow-cloak,Sheer-force",108,68,45,30,40,43,334,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png,34.61538461538461,73.66666666666667,0,3,
975,Cetitan,4.5,700.0,182.0,True,Ice,"Thick-fat,Slush-rush,Sheer-force",170,113,65,45,55,73,521,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png,152.17391304347828,116.0,0,3,
976,Veluza,2.5,90.0,167.0,True,"Water,Psychic","Mold-breaker,Sharpness",90,102,73,78,65,70,478,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png,34.61538461538461,88.33333333333333,1,2,
977,Dondozo,12.0,220.0,265.0,True,Water,"Unaware,Oblivious,Water-veil",150,100,115,65,65,35,530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png,18.181818181818183,121.66666666666667,0,3,
978,Tatsugiri-curly,0.3,8.0,166.0,True,"Dragon,Water","Commander,Storm-drain",68,50,60,120,95,82,475,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png,20.0,59.333333333333336,1,2,
979,Annihilape,1.2,56.0,268.0,True,"Fighting,Ghost","Vital-spirit,Inner-focus,Defiant",110,115,80,50,90,90,535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/979.png,43.07692307692307,101.66666666666667,1,3,
980,Clodsire,1.8,223.0,151.0,True,"Poison,Ground","Poison-point,Water-absorb,Unaware",130,75,60,45,100,20,430,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/980.png,117.36842105263158,88.33333333333333,1,3,
981,Farigiraf,3.2,160.0,260.0,True,"Normal,Psychic","Cud-chew,Armor-tail,Sap-sipper",120,90,70,110,70,60,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/981.png,48.484848484848484,93.33333333333333,1,3,
982,Dudunsparce-two-segment,3.6,39.2,182.0,True,Normal,"Serene-grace,Run-away,Rattled",125,100,80,85,75,55,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/982.png,10.594594594594595,101.66666666666667,0,3,
983,Kingambit,2.0,120.0,275.0,True,"Dark,Steel","Defiant,Supreme-overlord,Pressure",100,135,120,60,85,50,550,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/983.png,57.14285714285714,118.33333333333333,1,3,
984,Great-tusk,2.2,320.0,285.0,True,"Ground,Fighting",Protosynthesis,115,131,131,53,53,87,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/984.png,139.1304347826087,125.66666666666667,1,1,
985,Scream-tail,1.2,8.0,285.0,True,"Fairy,Psychic",Protosynthesis,115,65,99,65,115,111,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/985.png,6.153846153846153,93.0,1,1,
986,Brute-bonnet,1.2,21.0,285.0,True,"Grass,Dark",Protosynthesis,111,127,99,79,99,55,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png,16.153846153846153,112.33333333333333,1,1,
987,Flutter-mane,1.4,4.0,285.0,True,"Ghost,Fairy",Protosynthesis,55,55,55,135,135,135,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/987.png,2.6666666666666665,55.0,1,1,
988,Slither-wing,3.2,92.0,285.0,True,"Bug,Fighting",Protosynthesis,85,135,79,85,105,81,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/988.png,27.878787878787875,99.66666666666667,1,1,
989,Sandy-shocks,2.3,60.0,285.0,True,"Electric,Ground",Protosynthesis,85,81,97,121,85,101,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/989.png,25.0,87.66666666666667,1,1,
990,Iron-treads,0.9,240.0,285.0,True,"Ground,Steel",Quark-drive,90,112,120,72,70,106,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/990.png,240.0,107.33333333333333,1,1,
991,Iron-bundle,0.6,11.0,285.0,True,"Ice,Water",Quark-drive,56,80,114,124,60,136,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/991.png,15.714285714285715,83.33333333333333,1,1,
992,Iron-hands,1.8,380.7,285.0,True,"Fighting,Electric",Quark-drive,154,140,108,50,68,50,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/992.png,200.36842105263156,134.0,1,1,
993,Iron-jugulis,1.3,111.0,285.0,True,"Dark,Flying",Quark-drive,94,80,86,122,80,108,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/993.png,79.28571428571428,86.66666666666667,1,1,
994,Iron-moth,1.2,36.0,285.0,True,"Fire,Poison",Quark-drive,80,70,60,140,110,110,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/994.png,27.69230769230769,70.0,1,1,
995,Iron-thorns,1.6,303.0,285.0,True,"Rock,Electric",Quark-drive,100,134,110,70,84,72,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/995.png,178.23529411764704,114.66666666666667,1,1,
996,Frigibax,0.5,17.0,64.0,True,"Dragon,Ice","Thermal-exchange,Ice-body",65,75,45,35,45,55,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/996.png,28.333333333333336,61.666666666666664,1,2,
997,Arctibax,0.8,30.0,148.0,True,"Dragon,Ice","Thermal-exchange,Ice-body",90,95,66,45,65,62,423,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/997.png,33.333333333333336,83.66666666666667,1,2,
998,Baxcalibur,2.1,210.0,300.0,True,"Dragon,Ice","Thermal-exchange,Ice-body",115,145,92,75,86,87,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/998.png,95.45454545454545,117.33333333333333,1,2,
999,Gimmighoul,0.3,5.0,60.0,True,Ghost,Rattled,45,30,70,75,70,10,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/999.png,12.5,48.333333333333336,0,1,
1000,Gholdengo,1.2,30.0,275.0,True,"Steel,Ghost",Good-as-gold,87,60,95,133,91,84,550,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1000.png,23.076923076923077,80.66666666666667,1,1,
1001,Wo-chien,1.5,74.2,285.0,True,"Dark,Grass",Tablets-of-ruin,85,85,100,95,135,70,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1001.png,46.375,90.0,1,1,
1002,Chien-pao,1.9,152.2,285.0,True,"Dark,Ice",Sword-of-ruin,80,120,80,90,65,135,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1002.png,76.1,93.33333333333333,1,1,
1003,Ting-lu,2.7,699.7,285.0,True,"Dark,Ground",Vessel-of-ruin,155,110,125,55,80,45,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1003.png,249.89285714285714,130.0,1,1,
1004,Chi-yu,0.4,4.9,285.0,True,"Dark,Fire",Beads-of-ruin,55,80,80,135,120,100,570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1004.png,9.8,71.66666666666667,1,1,
1005,Roaring-moon,2.0,380.0,295.0,True,"Dragon,Dark",Protosynthesis,105,139,71,55,101,119,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1005.png,180.95238095238093,105.0,1,1,
1006,Iron-valiant,1.4,35.0,295.0,True,"Fairy,Fighting",Quark-drive,74,130,90,120,60,116,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1006.png,23.333333333333332,98.0,1,1,
1007,Koraidon,2.5,303.0,335.0,True,"Fighting,Dragon",Orichalcum-pulse,100,135,115,85,100,135,670,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1007.png,116.53846153846153,116.66666666666667,1,1,
1008,Miraidon,3.5,240.0,335.0,True,"Electric,Dragon",Hadron-engine,100,85,100,135,115,135,670,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1008.png,66.66666666666667,95.0,1,1,
1009,Walking-wake,3.5,280.0,295.0,True,"Water,Dragon",Protosynthesis,99,83,91,125,83,109,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1009.png,77.77777777777777,91.0,1,1,
1010,Iron-leaves,1.5,125.0,295.0,True,"Grass,Psychic",Quark-drive,90,130,88,70,108,104,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1010.png,78.125,102.66666666666667,1,1,
1011,Dipplin,0.4,9.7,170.0,True,"Grass,Dragon","Supersweet-syrup,Gluttony,Sticky-hold",80,80,110,95,80,40,485,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1011.png,19.4,90.0,1,3,
1012,Poltchageist,0.1,1.1,62.0,True,"Grass,Ghost","Hospitality,Heatproof",40,45,45,74,54,50,308,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1012.png,5.5,43.333333333333336,1,2,
1013,Sinistcha,0.2,2.2,178.0,True,"Grass,Ghost","Hospitality,Heatproof",71,60,106,121,80,70,508,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1013.png,7.333333333333333,79.0,1,2,
1014,Okidogi,1.8,92.2,278.0,True,"Poison,Fighting","Toxic-chain,Guard-dog",88,128,115,58,86,80,555,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1014.png,48.526315789473685,110.33333333333333,1,2,
1015,Munkidori,1.0,12.2,278.0,True,"Poison,Psychic","Toxic-chain,Frisk",88,75,66,130,90,106,555,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1015.png,11.09090909090909,76.33333333333333,1,2,
1016,Fezandipiti,1.4,30.1,278.0,True,"Poison,Fairy","Toxic-chain,Technician",88,91,82,70,125,99,555,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1016.png,20.066666666666666,87.0,1,2,
1017,Ogerpon,1.2,39.8,275.0,True,Grass,Defiant,80,120,84,60,96,110,550,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1017.png,30.615384615384613,94.66666666666667,0,1,
1018,Archaludon,2.0,60.0,300.0,True,"Steel,Dragon","Stamina,Sturdy,Stalwart",90,105,130,125,65,85,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1018.png,28.57142857142857,108.33333333333333,1,3,
1019,Hydrapple,1.8,93.0,270.0,True,"Grass,Dragon","Supersweet-syrup,Regenerator,Sticky-hold",106,80,110,120,80,44,540,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1019.png,48.94736842105263,98.66666666666667,1,3,
1020,Gouging-fire,3.5,590.0,295.0,True,"Fire,Dragon",Protosynthesis,105,115,121,65,93,91,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1020.png,163.88888888888889,113.66666666666667,1,1,
1021,Raging-bolt,5.2,480.0,295.0,True,"Electric,Dragon",Protosynthesis,125,73,91,137,89,75,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1021.png,90.56603773584906,96.33333333333333,1,1,
1022,Iron-boulder,1.5,162.5,295.0,True,"Rock,Psychic",Quark-drive,90,120,80,68,108,124,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1022.png,101.5625,96.66666666666667,1,1,
1023,Iron-crown,1.6,156.0,295.0,True,"Steel,Psychic",Quark-drive,90,72,100,122,108,98,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1023.png,91.76470588235293,87.33333333333333,1,1,
1024,Terapagos,0.2,6.5,90.0,True,Normal,Tera-shift,90,65,85,65,85,60,450,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1024.png,21.666666666666664,80.0,0,1,
1025,Pecharunt,0.3,0.3,300.0,True,"Poison,Ghost",Poison-puppeteer,88,88,160,88,88,88,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1025.png,0.7499999999999999,112.0,1,1,
10001,Deoxys-attack,1.7,60.8,270.0,True,Psychic,Pressure,50,180,20,180,20,150,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10001.png,33.77777777777778,83.33333333333333,0,1,
10002,Deoxys-defense,1.7,60.8,270.0,True,Psychic,Pressure,50,70,160,70,160,90,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10002.png,33.77777777777778,93.33333333333333,0,1,
10003,Deoxys-speed,1.7,60.8,270.0,True,Psychic,Pressure,50,95,90,95,90,180,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10003.png,33.77777777777778,78.33333333333333,0,1,
10004,Wormadam-sandy,0.5,6.5,148.0,True,"Bug,Ground","Anticipation,Overcoat",60,79,105,59,85,36,424,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10004.png,10.833333333333334,81.33333333333333,1,2,
10005,Wormadam-trash,0.5,6.5,148.0,True,"Bug,Steel","Anticipation,Overcoat",60,69,95,69,95,36,424,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10005.png,10.833333333333334,74.66666666666667,1,2,
10006,Shaymin-sky,0.4,5.2,270.0,True,"Grass,Flying",Serene-grace,100,103,75,120,75,127,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10006.png,10.4,92.66666666666667,1,1,
10007,Giratina-origin,6.9,650.0,340.0,True,"Ghost,Dragon",Levitate,150,120,100,120,100,90,680,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10007.png,92.85714285714286,123.33333333333333,1,1,
10008,Rotom-heat,0.3,0.3,182.0,True,"Electric,Fire",Levitate,50,65,107,105,107,86,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10008.png,0.7499999999999999,74.0,1,1,
10009,Rotom-wash,0.3,0.3,182.0,True,"Electric,Water",Levitate,50,65,107,105,107,86,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10009.png,0.7499999999999999,74.0,1,1,
10010,Rotom-frost,0.3,0.3,182.0,True,"Electric,Ice",Levitate,50,65,107,105,107,86,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10010.png,0.7499999999999999,74.0,1,1,
10011,Rotom-fan,0.3,0.3,182.0,True,"Electric,Flying",Levitate,50,65,107,105,107,86,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10011.png,0.7499999999999999,74.0,1,1,
10012,Rotom-mow,0.3,0.3,182.0,True,"Electric,Grass",Levitate,50,65,107,105,107,86,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10012.png,0.7499999999999999,74.0,1,1,
10013,Castform-sunny,0.3,0.8,147.0,True,Fire,Forecast,70,70,70,70,70,70,420,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10013.png,2.0,70.0,0,1,
10014,Castform-rainy,0.3,0.8,147.0,True,Water,Forecast,70,70,70,70,70,70,420,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10014.png,2.0,70.0,0,1,
10015,Castform-snowy,0.3,0.8,147.0,True,Ice,Forecast,70,70,70,70,70,70,420,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10015.png,2.0,70.0,0,1,
10016,Basculin-blue-striped,1.0,18.0,161.0,True,Water,"Rock-head,Adaptability,Mold-breaker",70,92,65,80,55,98,460,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10016.png,16.363636363636363,75.66666666666667,0,3,
10017,Darmanitan-zen,1.3,92.9,189.0,True,"Fire,Psychic","Sheer-force,Zen-mode",105,30,105,140,105,55,540,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10017.png,66.35714285714286,80.0,1,2,
10018,Meloetta-pirouette,0.6,6.5,270.0,True,"Normal,Fighting",Serene-grace,100,128,90,77,77,128,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10018.png,9.285714285714286,106.0,1,1,
10019,Tornadus-therian,1.4,63.0,290.0,True,Flying,Regenerator,79,100,80,110,90,121,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10019.png,42.0,86.33333333333333,0,1,
10020,Thundurus-therian,3.0,61.0,290.0,True,"Electric,Flying",Volt-absorb,79,105,70,145,80,101,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10020.png,19.677419354838708,84.66666666666667,1,1,
10021,Landorus-therian,1.3,68.0,300.0,True,"Ground,Flying",Intimidate,89,145,90,105,80,91,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10021.png,48.57142857142857,108.0,1,1,
10022,Kyurem-black,3.3,325.0,350.0,True,"Dragon,Ice",Teravolt,125,170,100,120,90,95,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10022.png,95.58823529411765,131.66666666666666,1,1,
10023,Kyurem-white,3.6,325.0,350.0,True,"Dragon,Ice",Turboblaze,125,120,90,170,100,95,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10023.png,87.83783783783784,111.66666666666667,1,1,
10024,Keldeo-resolute,1.4,48.5,290.0,True,"Water,Fighting",Justified,91,72,90,129,90,108,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10024.png,32.333333333333336,84.33333333333333,1,1,
10025,Meowstic-female,0.6,8.5,163.0,True,Psychic,"Keen-eye,Infiltrator,Competitive",74,48,76,83,81,104,466,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10025.png,12.142857142857144,66.0,0,3,
10026,Aegislash-blade,1.7,53.0,250.0,True,"Steel,Ghost",Stance-change,60,140,50,140,50,60,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10026.png,29.444444444444443,83.33333333333333,1,1,
10027,Pumpkaboo-small,0.3,3.5,67.0,True,"Ghost,Grass","Pickup,Frisk,Insomnia",44,66,70,44,55,56,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10027.png,8.75,60.0,1,3,
